Temperature (°C),Humidity (%),Wind Speed (km/h),Rain
18.0734320156912,71.18446068502126,13.568927936455708,0
20.56758672625624,60.38378100192467,11.036861033954338,0
23.310653372605234,79.88581515870129,9.813733905357138,0
27.93008408072676,85.40341927386872,13.126571730949053,1
13.810922505865754,78.99366311868033,10.699855123263616,1
30.665166873281333,94.28181459491302,10.364435737987174,1
10.239561002387491,76.23739944183015,10.942067807458344,0
19.241074524822082,51.74654934489749,9.7191729299009,0
22.941586032422883,90.45064770307509,10.027680978986407,1
21.404959338675162,60.92265646591004,8.239916233714382,0
16.88650240089703,83.65627749528355,7.746498341128364,1
18.959388748213623,93.60601324832659,7.0042888405526815,1
17.534995326705836,76.85032016095599,5.824050139608772,1
17.053176215278942,47.55761780253025,7.36084791584633,0
24.248010485105123,56.22681750235313,9.477198896599223,0
21.785077429825236,89.84116700327704,10.309352747336911,1
16.535452023696728,67.46315971535776,9.186110310557078,0
24.497999377166252,71.19360302413249,2.932889529617926,0
21.536497604383047,81.38236624245414,14.723759073287027,1
24.0643105941948,80.44484293120485,13.259440368671145,0
23.14814420961806,74.18199718578191,11.337279553651387,0
15.855024945389639,66.86997443169301,15.722472017659804,0
17.199094799015153,65.30997331401464,7.067907647548868,0
23.736468025616308,82.86848237937015,15.662875361878013,1
23.051851327167324,78.30354296601689,7.104357769748356,1
19.89549203017926,66.14049999073316,10.71621377587407,0
20.58663691654391,86.23168469489711,6.178488024597387,1
26.388324478942124,68.06448827305324,10.0440822866331,0
17.04214305582085,57.2250673849841,11.158499493995166,0
22.735486905850188,58.615439516449825,9.535929006596335,0
18.98903673783053,55.31888745535351,12.141632332270412,0
18.9115939838639,65.91384975094469,10.297043348461772,0
25.49388425993595,88.50586417504289,8.432755814867473,1
24.12708174494015,57.92357228454237,8.299560046592983,0
24.067548180003193,72.82713641527154,12.43274131784709,0
26.527394035771646,60.149659815588805,8.038773910579097,0
20.105019208163796,66.09536438092843,12.746208911454811,0
23.40976485647482,47.34938182022122,13.668135378495792,0
18.44866621703272,66.69192656265194,4.99385841296161,0
21.62083176244221,67.09441930292557,13.398779161903104,0
19.349284728161578,78.10431916053543,16.181268095334097,1
20.48497982496359,73.34921369883055,10.756011283605785,1
22.97578512718457,52.02411812571932,11.797252555884468,0
15.908896583832638,86.26297366065315,13.111015973107476,1
30.461936378427303,73.15454560332994,9.173553054462934,0
14.96991309250149,72.9759027576623,10.546840670613609,0
13.92905693606134,69.86226469922292,6.057401411130672,0
25.790554367500338,62.23363829166671,10.415905085591353,0
23.95831346981468,73.2670350962309,11.494335986933624,0
23.120599085260775,77.13382653892873,11.548489068779407,1
23.1417275463214,43.79656462981667,13.19627417079274,0
19.938766135765427,61.91858743980856,7.675593465593413,0
15.513728142570843,66.17579544394616,8.40217972997951,0
20.37902279096863,73.84255908541417,15.686522037974065,1
16.61419144243944,87.89966508890689,9.54901487870887,1
24.875598667088756,58.423887781048265,10.600101361936984,0
19.264713092489306,62.53057229773237,9.798969874824337,0
15.872514016037442,62.31198834030175,7.534957521084933,0
18.393070791735035,57.97708614843188,14.870587632675418,0
22.06465727137812,64.79220257331606,8.416895764238182,0
17.181377235980126,81.56203329981957,6.61814342887921,1
15.888898022167844,54.19246756953481,8.647779168091745,0
21.218436057459563,76.41721592729355,3.9948819948234,1
21.224832855543614,44.471466549724965,8.046137605050454,0
17.46528412314435,61.57993005336691,7.09561420644302,0
17.644808471908387,65.05766049673021,11.852285892781973,0
21.16024968678818,95.12289509371098,7.979757281320383,1
12.759578292513378,65.87796542870969,12.663411806736546,0
12.962681128117223,36.98134789823622,14.195451979207963,0
16.40777889373782,40.01666639708125,12.343526008862797,0
18.932764241440765,70.51044379520022,9.35383513341977,0
21.554537827990025,79.20656283684863,10.423343490116778,1
27.376781084747762,75.6318378644088,5.425045179567821,0
24.288298116010097,72.51355158701486,9.59866188243628,0
19.200307350182864,87.433893962585,7.418684595799501,1
19.904918960486555,61.90613168894303,12.082979143447897,0
14.987353176810956,83.42365834040238,17.71825716773342,1
19.90743432003805,45.519776724603744,11.499464907921428,0
18.55670680539931,56.42578250592901,4.026579553136001,0
21.613592801690448,42.89437907602276,8.91630942125688,0
15.863845282238385,65.87732048995312,10.367472776123364,0
22.596732571205862,69.30608174100486,10.262072275780792,0
27.66369456501289,71.71152238339779,7.807560623173741,0
19.456199257715713,70.92825029330703,10.735875227910807,0
22.008558610494706,56.08670003782408,6.272497489241838,0
23.450719958555563,67.14638733380177,7.165273831944799,0
17.993897640570818,47.53829997091377,11.937392924811135,0
21.120462409052084,90.44843462698375,6.953010307360522,1
20.062962003908975,65.44560890652998,11.614634816476771,0
20.48838049274416,62.66670821434463,5.891608676031826,0
16.13495108072267,93.83410492666124,15.294477651375209,1
20.122550871294713,51.366301996761564,7.6771902327878365,0
22.489991456227248,53.11619328952047,9.329000284589668,0
27.25571803897521,53.55669512697152,10.991839783271217,0
24.796354130426035,68.98192927450778,8.303950142496717,0
30.765912287557782,76.47447444456395,10.430217883213913,0
16.163262185559752,81.09513202176751,11.726070173560377,1
24.361603183603393,100.0,12.881839697510456,1
20.91671002869176,36.258513186988544,12.374492307918871,0
30.94901466608836,79.13103383686625,9.484568608591978,1
15.958508573224243,61.64304141141653,9.560104677869193,0
15.80139078909612,61.2037727666684,17.047325674075097,0
17.00303677277989,60.70341807619184,12.849667204747876,0
9.380521378450965,56.3684549378804,7.234529031039359,0
17.371224891596196,95.26787251905178,10.299964491296656,1
16.20433669223151,82.63445990520854,8.994570583665423,1
20.75196893238104,70.34793967836062,9.59399729823067,1
21.708779878885796,90.265236287305,6.311514526875737,1
29.380854196079433,47.31206552051687,8.76423029684214,0
24.75211919093025,50.039423030036104,15.43466731958174,0
17.115481721687985,37.330484017079684,11.737228902626509,0
15.50792664325821,59.50878189815069,2.5265157755456196,0
22.459595857532527,72.4254779005713,13.650170477493841,0
13.398833964896788,71.54287866898501,13.268888568727483,1
29.15729382927177,72.24012866589821,8.922144087080751,0
25.897200603606436,48.83414753400877,12.151790631349645,0
17.654121739476476,82.04732113921033,7.421802367548398,1
11.434327354545612,73.59441277358496,8.589232851200927,1
26.769361870827062,80.99581422198997,14.49563908200956,1
19.42730077373691,41.60856733614922,9.184809880390874,0
26.189081559867308,74.67236288196685,4.390805014135027,0
12.027861706028165,52.1835214012371,9.81009033165599,0
17.003124885231134,64.04015121172958,9.76423482125693,0
20.026218498590914,78.01547347954575,13.595105708120379,0
20.23490296882371,71.3664040938387,10.04300926652728,1
17.74967264260378,57.22690030331022,8.735253065679121,0
23.114249661737492,70.09409734276628,13.135168435693618,0
14.661897853087028,47.026970271345355,10.36237069750333,0
19.288102574893532,87.25401093847444,7.7499319553028485,1
20.601478158559495,66.92073970755624,13.464992681624853,0
22.572194170293745,86.77824916382988,10.580985293550398,1
23.55807439044445,62.10202469355936,10.008777900038313,0
14.376789540810654,62.14636017390126,10.533725174234963,0
12.329429146321889,58.5371982004323,6.787994885750209,0
26.388384109492545,83.14260897539613,8.417038671464988,1
21.661570059897958,59.358532640072866,10.01074780549835,0
16.25756731721723,79.66893148622765,9.41600891492596,1
27.755759877612615,64.26321403496064,13.817285148449786,0
20.578373171464293,40.36055050162571,10.652217558181011,0
25.896485920319133,61.44528898320301,12.564711767909207,0
20.337592407050543,52.31337678455728,10.028186063727548,0
30.303739624409936,70.50854085523507,13.16886545123837,0
28.77670421221602,52.14388396488265,11.192583269719462,0
18.75517925760463,83.88962651071925,10.04026145616538,1
24.85785475477178,68.6338620947046,9.96015073312294,0
23.226879747925736,67.33606007861891,7.13668412112711,0
26.843157787661745,79.83838206681374,11.520747160408932,0
15.175382697099478,84.45860401113794,9.879385796390864,1
23.430257299992196,69.69851872345522,8.494024119456386,0
25.29212243424794,58.43199550676064,13.319385312436214,0
11.206302567884428,43.390455758318055,6.249351922315596,0
14.083707436671125,59.7092536444723,8.732512313702697,0
9.803839111199498,60.741816300280576,13.0831562463386,0
18.652965827777212,71.60586179488445,10.94656882276076,0
23.58771127897981,64.82279678292959,9.856423217041728,0
27.51178526048014,80.31899458077142,10.75301062945044,0
20.370473902098876,60.80525093093966,10.538242513146525,0
28.143077727856458,69.14438249720587,5.450012361142236,0
13.099492708925542,87.75981164795334,8.952214343956115,1
11.483087803224226,75.12737820932449,14.849564963541248,1
19.722261505516904,69.09943687467154,8.022027595668497,1
21.920327244696537,60.97083337097234,9.045096957686997,0
19.836526259529535,60.50152904927535,8.375137710072437,0
9.662789499800617,57.240801205720786,9.738954330045587,0
19.55439980243606,61.884897013256506,8.250631506027105,0
13.477652497475734,81.33498758116471,11.46022450647418,1
23.348362744150194,66.67167593061598,10.5919402368708,0
21.83299123048424,49.753403959281535,12.320642845321053,0
15.300601068363225,96.52253939589676,6.847176501433118,1
17.430665413316532,74.79947786717744,8.97897855135129,1
14.703932390555241,48.89584899230246,9.322832105163595,0
19.68660451363414,63.372266091387644,11.366940730265785,0
24.775711602506192,71.66329574242627,7.620336408378897,0
15.071369768322281,95.56888139946065,12.746961412775033,1
22.520232577589223,53.378313126116964,13.559246771552827,0
17.348711908137794,84.6406107903392,7.033382957093249,1
16.03563583868828,90.99229640458515,8.527381315319303,1
19.464848200227213,60.57018542388145,8.404205475123723,0
14.823788387903129,65.8372957170965,17.897158614032495,0
17.23175347326409,54.455361289393444,8.71029968437634,0
14.010610537055758,66.94808288379542,15.032876326468404,0
29.823625664581947,69.45115038485604,6.200104014680171,0
20.176317759858645,79.89474997123556,7.03104710150691,1
16.50137246003707,86.3527520653067,7.940186404455398,1
21.06989955367111,58.7785590306753,7.462932065660433,0
19.43835975154585,40.490124036610084,9.196303797524504,0
18.895152002333884,69.68132831085637,7.873665391835505,1
23.070833500217127,74.40306294952961,7.54197522179628,1
23.787538550236526,73.74126531527563,13.475415989419982,0
17.34749426194736,65.09990128736435,13.671380867539495,0
17.1209087967766,71.87128149495902,12.847889495125948,0
18.62474151424178,92.73167212528372,11.571996866752984,1
8.490394176322075,75.72601253443764,10.278229197338657,1
12.42404468900724,64.39947362495373,8.508907928002273,0
26.834371337222624,62.49703274356006,7.140527485734724,0
28.224838567506417,67.45221463483404,11.088987110298062,0
18.75481980221811,94.5510994274596,6.479108822359606,1
22.882784815278832,67.25048935710704,7.01823721247382,0
21.556250772717682,69.70308483218938,13.458739768614429,0
35.39440404227619,62.765296435955456,15.70194712516626,0
25.597874557172883,86.48475036162947,11.179885414499442,1
19.360412042596167,99.39755882117012,13.319371456883932,1
15.222297796997871,76.75919574147082,9.26245504766805,1
11.967768398712138,71.24159355678138,5.986977441736947,0
21.017318179336115,70.55174249761352,11.836514855855752,0
16.218246273578483,34.23539816821381,11.707867969810192,0
12.88873145201163,81.17726296427226,10.215005661640733,1
16.767135578787368,72.01249623993765,9.272873625684666,0
14.592259981928025,76.42513075991087,12.886631735743293,1
28.435708175362823,59.328067088744426,7.042800899717577,0
24.408198784747253,64.23314681534363,7.6786582633280265,0
19.960136793416915,63.834625952452406,6.975680479718716,0
27.39972069445013,85.32434476109559,10.25491888790748,1
20.38684153823809,64.3186024509536,6.736320963672226,0
15.693578993358681,100.0,7.947273458454269,1
27.615620386348287,76.46293628522557,7.882733313318406,0
22.694550218423295,50.864760100064025,9.218175002998125,0
14.813769228367718,68.07180560122065,5.537876660788069,1
19.04830660958196,60.22487316765377,10.261614976111801,0
15.621908733076214,37.08426295269964,13.741910951994033,0
13.08600134517832,93.99206410170684,10.406474116950285,1
24.630887737658206,80.54713813330005,14.623963434403962,1
29.547083202350652,77.99810976848968,14.001994557630775,1
13.007162130904295,72.48105490449556,12.333205141743564,1
22.814846183452854,49.269736469613434,10.224057527910658,0
16.746787154390866,62.74574290666845,10.067501164736319,0
17.56437308117652,82.6267116217602,12.29139931708978,1
17.038030378805654,54.23169955326246,8.824988171487902,0
15.68004615160092,32.0234602562378,4.352437745597609,0
20.242608139724133,66.59340988328611,11.47601216230888,0
15.84524941794481,67.87363668958692,6.606794110195086,1
21.352284128899193,72.03345124622064,7.113576315428846,1
19.748809452754315,80.92777965271804,10.000671843987364,1
18.80525976566795,79.56408718346813,9.71462536733959,1
15.462181689792011,73.88154707865883,5.763773181053109,0
17.116143347158335,87.93297082130064,10.49647469239942,1
23.77695612912878,47.21545328780028,12.898418982583145,0
22.504585938121902,77.56872721716086,6.614975289202651,1
15.112223776007244,79.39807545005414,13.817449992546278,1
20.49666152714613,51.40656570879641,5.319487524610168,0
23.756935616858947,47.45694086976416,16.35197243311286,0
11.652973594393142,58.81086810286598,8.76621870854955,0
22.716800961899676,60.07687836227062,10.436850990480673,0
16.686881205270765,81.30129195253646,4.32389928254299,0
22.852993342965796,60.78191824463357,9.813591800592075,0
16.183704217287417,57.15477222578194,10.685446533154575,0
10.975589496677404,60.82549394958161,9.741513687701516,0
11.862287810584187,86.77948501231317,8.310756768842879,1
20.24042473330691,70.19565061565429,7.160306444416555,0
21.29861250860741,67.31123461964633,13.391579858611934,0
15.478416874477958,68.34991751948422,10.09242140499385,0
23.19296229388687,89.38090501489785,14.622257129550317,1
11.6923996886552,58.76242410095137,8.42055293561523,0
19.66960100676342,89.73262436410155,8.695615919883348,1
13.944919001187717,73.15744448382256,12.446782733788488,0
16.740819460989204,67.59370927036979,5.131075113989308,0
20.23699335658207,100.0,6.3596099195412314,1
15.697933173580239,54.165407653021056,13.29245491405949,0
18.077222278850872,64.69471360649491,6.484198212330416,0
